lon,lat,tmean,trange,sal_mean,pp_mean,pp_range,bathy_mean
3.16,39.956,19.3986667,12.79991666,37.75149918,0.000953209,0.003258777,-19
3.16,39.956,19.3986667,12.79991666,37.75149918,0.000953209,0.003258777,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.135,39.946,19.40380001,12.83069992,37.75149918,0.000913914,0.003084679,-19
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.172,39.959,19.3986667,12.79991666,37.75279999,0.000953209,0.003258777,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.192,39.956,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
3.198,39.943,19.38859997,12.75510006,37.75279999,0.001078209,0.003666792,-53
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.131,44.36,18.71974993,12.5778749,38.1634903,0.000467579,0.002499317,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.126,44.362,18.71885708,12.55242852,38.1634903,0.000466078,0.00251372,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.092,44.371,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.107,44.367,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.107,44.367,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.107,44.367,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.107,44.367,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.107,44.367,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.107,44.367,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.107,44.367,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.107,44.367,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.107,44.367,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.107,44.367,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.107,44.367,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.107,44.367,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.107,44.367,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.107,44.367,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.107,44.367,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.107,44.367,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.107,44.367,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.107,44.367,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.107,44.367,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
9.107,44.367,18.73024988,12.50849998,38.1634903,0.000526516,0.002515509,-52
